polyhedron,face_id,n_sides,vertex_ids
HexagonalAntiprism,F11,3,V4;V10;V8
HexagonalAntiprism,F12,3,V5;V1;V9
HexagonalAntiprism,F13,3,V5;V9;V11
HeptagonalAntiprism,F0,7,V0;V6;V13;V7;V1;V9;V8
HeptagonalAntiprism,F1,7,V2;V4;V12;V5;V3;V11;V10
HeptagonalAntiprism,F2,3,V0;V4;V2
HeptagonalAntiprism,F3,3,V0;V2;V6
HeptagonalAntiprism,F4,3,V6;V2;V10
HeptagonalAntiprism,F5,3,V6;V10;V13
HeptagonalAntiprism,F6,3,V13;V10;V11
HeptagonalAntiprism,F7,3,V13;V11;V7
HeptagonalAntiprism,F8,3,V7;V11;V3
HeptagonalAntiprism,F9,3,V7;V3;V1
HeptagonalAntiprism,F10,3,V1;V3;V5
HeptagonalAntiprism,F11,3,V1;V5;V9
HeptagonalAntiprism,F12,3,V9;V5;V12
HeptagonalAntiprism,F13,3,V9;V12;V8
HeptagonalAntiprism,F14,3,V8;V12;V4
HeptagonalAntiprism,F15,3,V8;V4;V0
OctagonalAntiprism,F0,8,V0;V4;V6;V2;V3;V7;V5;V1
OctagonalAntiprism,F1,8,V8;V13;V11;V15;V9;V14;V10;V12
OctagonalAntiprism,F2,3,V0;V1;V8
OctagonalAntiprism,F3,3,V0;V8;V12
OctagonalAntiprism,F4,3,V1;V5;V13
OctagonalAntiprism,F5,3,V1;V13;V8
OctagonalAntiprism,F6,3,V2;V6;V14
OctagonalAntiprism,F7,3,V2;V14;V9
OctagonalAntiprism,F8,3,V3;V2;V9
OctagonalAntiprism,F9,3,V3;V9;V15
OctagonalAntiprism,F10,3,V4;V0;V12
OctagonalAntiprism,F11,3,V4;V12;V10
OctagonalAntiprism,F12,3,V5;V7;V11
OctagonalAntiprism,F13,3,V5;V11;V13
OctagonalAntiprism,F14,3,V6;V4;V10
OctagonalAntiprism,F15,3,V6;V10;V14
OctagonalAntiprism,F16,3,V7;V3;V15
OctagonalAntiprism,F17,3,V7;V15;V11
Dodecahedron,F0,5,V0;V2;V14;V4;V12
Dodecahedron,F1,5,V0;V12;V8;V10;V16
Dodecahedron,F2,5,V0;V16;V6;V18;V2
Dodecahedron,F3,5,V7;V6;V16;V10;V17
Dodecahedron,F4,5,V7;V17;V1;V3;V19
Dodecahedron,F5,5,V7;V19;V11;V18;V6
Dodecahedron,F6,5,V9;V11;V19;V3;V15
Dodecahedron,F7,5,V9;V15;V5;V4;V14
Dodecahedron,F8,5,V9;V14;V2;V18;V11
Dodecahedron,F9,5,V13;V1;V17;V10;V8
Dodecahedron,F10,5,V13;V8;V12;V4;V5
Dodecahedron,F11,5,V13;V5;V15;V3;V1
Cuboctahedron,F0,4,V0;V5;V1;V4
Cuboctahedron,F1,4,V0;V8;V2;V10
Cuboctahedron,F2,4,V7;V2;V6;V3
Cuboctahedron,F3,4,V7;V11;V5;V10
Cuboctahedron,F4,4,V9;V1;V11;V3
Cuboctahedron,F5,4,V9;V6;V8;V4
Cuboctahedron,F6,3,V0;V4;V8
Cuboctahedron,F7,3,V1;V5;V11
Cuboctahedron,F8,3,V2;V7;V10
Cuboctahedron,F9,3,V3;V6;V9
Cuboctahedron,F10,3,V4;V1;V9
Cuboctahedron,F11,3,V5;V0;V10
Cuboctahedron,F12,3,V6;V2;V8
Cuboctahedron,F13,3,V7;V3;V11
TruncatedCube,F0,8,V0;V2;V10;V11;V3;V1;V9;V8
TruncatedCube,F1,8,V0;V16;V20;V4;V6;V22;V18;V2
TruncatedCube,F2,8,V12;V13;V5;V7;V15;V14;V6;V4
TruncatedCube,F3,8,V12;V20;V16;V8;V9;V17;V21;V13
TruncatedCube,F4,8,V19;V23;V7;V5;V21;V17;V1;V3
TruncatedCube,F5,8,V19;V11;V10;V18;V22;V14;V15;V23
TruncatedCube,F6,3,V0;V8;V16
TruncatedCube,F7,3,V1;V17;V9
TruncatedCube,F8,3,V2;V18;V10
TruncatedCube,F9,3,V3;V11;V19
TruncatedCube,F10,3,V4;V20;V12
TruncatedCube,F11,3,V5;V13;V21
TruncatedCube,F12,3,V6;V14;V22
TruncatedCube,F13,3,V7;V23;V15
Rhombicuboctahedron,F0,4,V0;V4;V6;V2
Rhombicuboctahedron,F1,4,V1;V3;V7;V5
Rhombicuboctahedron,F2,4,V8;V10;V11;V9
Rhombicuboctahedron,F3,4,V12;V13;V15;V14
Rhombicuboctahedron,F4,4,V16;V17;V21;V20
Rhombicuboctahedron,F5,4,V18;V22;V23;V19
Rhombicuboctahedron,F6,4,V0;V2;V10;V8
Rhombicuboctahedron,F7,4,V0;V16;V20;V4
Rhombicuboctahedron,F8,4,V7;V3;V19;V23
Rhombicuboctahedron,F9,4,V7;V15;V13;V5
Rhombicuboctahedron,F10,4,V11;V3;V1;V9
Rhombicuboctahedron,F11,4,V11;V10;V18;V19
Rhombicuboctahedron,F12,4,V12;V14;V6;V4
Rhombicuboctahedron,F13,4,V12;V20;V21;V13
Rhombicuboctahedron,F14,4,V17;V1;V5;V21
Rhombicuboctahedron,F15,4,V17;V16;V8;V9
Rhombicuboctahedron,F16,4,V22;V14;V15;V23
Rhombicuboctahedron,F17,4,V22;V18;V2;V6
Rhombicuboctahedron,F18,3,V0;V8;V16
Rhombicuboctahedron,F19,3,V1;V17;V9
Rhombicuboctahedron,F20,3,V2;V18;V10
Rhombicuboctahedron,F21,3,V3;V11;V19
Rhombicuboctahedron,F22,3,V4;V20;V12
Rhombicuboctahedron,F23,3,V5;V13;V21
Rhombicuboctahedron,F24,3,V6;V14;V22
Rhombicuboctahedron,F25,3,V7;V23;V15
TruncatedIcosahedron,F0,6,V0;V2;V18;V42;V38;V14
TruncatedIcosahedron,F1,6,V1;V3;V17;V41;V37;V13
TruncatedIcosahedron,F2,6,V2;V0;V12;V36;V40;V16
TruncatedIcosahedron,F3,6,V3;V1;V15;V39;V43;V19
TruncatedIcosahedron,F4,6,V4;V5;V23;V47;V45;V21
TruncatedIcosahedron,F5,6,V5;V4;V20;V44;V46;V22
TruncatedIcosahedron,F6,6,V6;V7;V26;V50;V48;V24
TruncatedIcosahedron,F7,6,V7;V6;V25;V49;V51;V27
TruncatedIcosahedron,F8,6,V8;V9;V33;V57;V56;V32
TruncatedIcosahedron,F9,6,V9;V8;V28;V52;V53;V29
TruncatedIcosahedron,F10,6,V10;V11;V31;V55;V54;V30
TruncatedIcosahedron,F11,6,V11;V10;V34;V58;V59;V35
TruncatedIcosahedron,F12,6,V12;V44;V20;V52;V28;V36
TruncatedIcosahedron,F13,6,V13;V37;V29;V53;V21;V45
TruncatedIcosahedron,F14,6,V14;V38;V30;V54;V22;V46
TruncatedIcosahedron,F15,6,V15;V47;V23;V55;V31;V39
TruncatedIcosahedron,F16,6,V16;V40;V32;V56;V24;V48
TruncatedIcosahedron,F17,6,V17;V49;V25;V57;V33;V41
TruncatedIcosahedron,F18,6,V18;V50;V26;V58;V34;V42
TruncatedIcosahedron,F19,6,V19;V43;V35;V59;V27;V51
TruncatedIcosahedron,F20,5,V0;V14;V46;V44;V12
TruncatedIcosahedron,F21,5,V1;V13;V45;V47;V15
TruncatedIcosahedron,F22,5,V2;V16;V48;V50;V18
TruncatedIcosahedron,F23,5,V3;V19;V51;V49;V17
TruncatedIcosahedron,F24,5,V4;V21;V53;V52;V20
TruncatedIcosahedron,F25,5,V5;V22;V54;V55;V23
TruncatedIcosahedron,F26,5,V6;V24;V56;V57;V25
TruncatedIcosahedron,F27,5,V7;V27;V59;V58;V26
TruncatedIcosahedron,F28,5,V8;V32;V40;V36;V28
TruncatedIcosahedron,F29,5,V9;V29;V37;V41;V33
TruncatedIcosahedron,F30,5,V10;V30;V38;V42;V34
TruncatedIcosahedron,F31,5,V11;V35;V43;V39;V31
Rhombicosidodecahedron,F0,5,V24;V52;V16;V20;V56
Rhombicosidodecahedron,F1,5,V25;V57;V21;V17;V53
Rhombicosidodecahedron,F2,5,V26;V58;V22;V18;V54
Rhombicosidodecahedron,F3,5,V27;V55;V19;V23;V59
Rhombicosidodecahedron,F4,5,V28;V36;V0;V2;V38
Rhombicosidodecahedron,F5,5,V29;V39;V3;V1;V37
Rhombicosidodecahedron,F6,5,V30;V42;V6;V4;V40
Rhombicosidodecahedron,F7,5,V31;V41;V5;V7;V43
Rhombicosidodecahedron,F8,5,V32;V44;V8;V9;V45
Rhombicosidodecahedron,F9,5,V33;V47;V11;V10;V46
Rhombicosidodecahedron,F10,5,V34;V49;V13;V12;V48
Rhombicosidodecahedron,F11,5,V35;V50;V14;V15;V51
Rhombicosidodecahedron,F12,4,V0;V36;V52;V24
Rhombicosidodecahedron,F13,4,V1;V25;V53;V37
Rhombicosidodecahedron,F14,4,V2;V26;V54;V38
Rhombicosidodecahedron,F15,4,V3;V39;V55;V27
Rhombicosidodecahedron,F16,4,V4;V24;V56;V40
Rhombicosidodecahedron,F17,4,V5;V41;V57;V25
Rhombicosidodecahedron,F18,4,V6;V42;V58;V26
Rhombicosidodecahedron,F19,4,V7;V27;V59;V43
Rhombicosidodecahedron,F20,4,V8;V44;V36;V28
Rhombicosidodecahedron,F21,4,V9;V29;V37;V45
Rhombicosidodecahedron,F22,4,V10;V28;V38;V46
Rhombicosidodecahedron,F23,4,V11;V47;V39;V29
Rhombicosidodecahedron,F24,4,V12;V30;V40;V48
Rhombicosidodecahedron,F25,4,V13;V49;V41;V31
Rhombicosidodecahedron,F26,4,V14;V50;V42;V30
Rhombicosidodecahedron,F27,4,V15;V31;V43;V51
Rhombicosidodecahedron,F28,4,V16;V52;V44;V32
Rhombicosidodecahedron,F29,4,V17;V32;V45;V53
Rhombicosidodecahedron,F30,4,V18;V33;V46;V54
Rhombicosidodecahedron,F31,4,V19;V55;V47;V33
Rhombicosidodecahedron,F32,4,V20;V34;V48;V56
Rhombicosidodecahedron,F33,4,V21;V57;V49;V34
Rhombicosidodecahedron,F34,4,V22;V58;V50;V35
Rhombicosidodecahedron,F35,4,V23;V35;V51;V59
Rhombicosidodecahedron,F36,4,V0;V4;V6;V2
Rhombicosidodecahedron,F37,4,V1;V3;V7;V5
Rhombicosidodecahedron,F38,4,V8;V10;V11;V9
Rhombicosidodecahedron,F39,4,V12;V13;V15;V14
Rhombicosidodecahedron,F40,4,V16;V17;V21;V20
Rhombicosidodecahedron,F41,4,V18;V22;V23;V19
Rhombicosidodecahedron,F42,3,V24;V4;V0
Rhombicosidodecahedron,F43,3,V25;V1;V5
Rhombicosidodecahedron,F44,3,V26;V2;V6
Rhombicosidodecahedron,F45,3,V27;V7;V3
Rhombicosidodecahedron,F46,3,V28;V10;V8
Rhombicosidodecahedron,F47,3,V29;V9;V11
Rhombicosidodecahedron,F48,3,V30;V12;V14
Rhombicosidodecahedron,F49,3,V31;V15;V13
Rhombicosidodecahedron,F50,3,V32;V17;V16
Rhombicosidodecahedron,F51,3,V33;V18;V19
Rhombicosidodecahedron,F52,3,V34;V20;V21
Rhombicosidodecahedron,F53,3,V35;V23;V22
Rhombicosidodecahedron,F54,3,V36;V44;V52
Rhombicosidodecahedron,F55,3,V37;V53;V45
Rhombicosidodecahedron,F56,3,V38;V54;V46
Rhombicosidodecahedron,F57,3,V39;V47;V55
Rhombicosidodecahedron,F58,3,V40;V56;V48
Rhombicosidodecahedron,F59,3,V41;V49;V57
Rhombicosidodecahedron,F60,3,V42;V50;V58
Rhombicosidodecahedron,F61,3,V43;V59;V51
LsnubDodecahedron,F0,5,V0;V36;V28;V48;V12
LsnubDodecahedron,F1,5,V1;V37;V29;V49;V13
LsnubDodecahedron,F2,5,V2;V38;V30;V50;V14
LsnubDodecahedron,F3,5,V3;V39;V31;V51;V15
LsnubDodecahedron,F4,5,V4;V40;V32;V53;V17
LsnubDodecahedron,F5,5,V5;V41;V33;V52;V16
LsnubDodecahedron,F6,5,V6;V42;V34;V55;V19
LsnubDodecahedron,F7,5,V7;V43;V35;V54;V18
LsnubDodecahedron,F8,5,V8;V44;V24;V58;V22
LsnubDodecahedron,F9,5,V9;V45;V25;V59;V23
LsnubDodecahedron,F10,5,V10;V46;V26;V56;V20
LsnubDodecahedron,F11,5,V11;V47;V27;V57;V21
LsnubDodecahedron,F12,3,V0;V2;V14
LsnubDodecahedron,F13,3,V1;V3;V15
LsnubDodecahedron,F14,3,V2;V0;V12
LsnubDodecahedron,F15,3,V3;V1;V13
LsnubDodecahedron,F16,3,V4;V5;V16
LsnubDodecahedron,F17,3,V5;V4;V17
LsnubDodecahedron,F18,3,V6;V7;V18
LsnubDodecahedron,F19,3,V7;V6;V19
LsnubDodecahedron,F20,3,V8;V11;V21
LsnubDodecahedron,F21,3,V9;V10;V20
LsnubDodecahedron,F22,3,V10;V9;V23
LsnubDodecahedron,F23,3,V11;V8;V22
LsnubDodecahedron,F24,3,V12;V48;V56
LsnubDodecahedron,F25,3,V13;V49;V57
LsnubDodecahedron,F26,3,V14;V50;V58
LsnubDodecahedron,F27,3,V15;V51;V59
LsnubDodecahedron,F28,3,V16;V52;V48
LsnubDodecahedron,F29,3,V17;V53;V49
LsnubDodecahedron,F30,3,V18;V54;V50
LsnubDodecahedron,F31,3,V19;V55;V51
LsnubDodecahedron,F32,3,V20;V56;V52
LsnubDodecahedron,F33,3,V21;V57;V53
LsnubDodecahedron,F34,3,V22;V58;V54
LsnubDodecahedron,F35,3,V23;V59;V55
LsnubDodecahedron,F36,3,V24;V44;V36
LsnubDodecahedron,F37,3,V25;V45;V37
LsnubDodecahedron,F38,3,V26;V46;V38
LsnubDodecahedron,F39,3,V27;V47;V39
LsnubDodecahedron,F40,3,V28;V36;V40
LsnubDodecahedron,F41,3,V29;V37;V41
LsnubDodecahedron,F42,3,V30;V38;V42
LsnubDodecahedron,F43,3,V31;V39;V43
LsnubDodecahedron,F44,3,V32;V40;V44
LsnubDodecahedron,F45,3,V33;V41;V45
LsnubDodecahedron,F46,3,V34;V42;V46
LsnubDodecahedron,F47,3,V35;V43;V47
LsnubDodecahedron,F48,3,V36;V0;V24
LsnubDodecahedron,F49,3,V37;V1;V25
LsnubDodecahedron,F50,3,V38;V2;V26
LsnubDodecahedron,F51,3,V39;V3;V27
LsnubDodecahedron,F52,3,V40;V4;V28
LsnubDodecahedron,F53,3,V41;V5;V29
LsnubDodecahedron,F54,3,V42;V6;V30
LsnubDodecahedron,F55,3,V43;V7;V31
LsnubDodecahedron,F56,3,V44;V8;V32
LsnubDodecahedron,F57,3,V45;V9;V33
LsnubDodecahedron,F58,3,V46;V10;V34
LsnubDodecahedron,F59,3,V47;V11;V35
LsnubDodecahedron,F60,3,V48;V28;V16
LsnubDodecahedron,F61,3,V49;V29;V17
LsnubDodecahedron,F62,3,V50;V30;V18
LsnubDodecahedron,F63,3,V51;V31;V19
LsnubDodecahedron,F64,3,V52;V33;V20
LsnubDodecahedron,F65,3,V53;V32;V21
LsnubDodecahedron,F66,3,V54;V35;V22
LsnubDodecahedron,F67,3,V55;V34;V23
LsnubDodecahedron,F68,3,V56;V26;V12
LsnubDodecahedron,F69,3,V57;V27;V13
LsnubDodecahedron,F70,3,V58;V24;V14
LsnubDodecahedron,F71,3,V59;V25;V15
LsnubDodecahedron,F72,3,V24;V0;V14
LsnubDodecahedron,F73,3,V25;V1;V15
LsnubDodecahedron,F74,3,V26;V2;V12
LsnubDodecahedron,F75,3,V27;V3;V13
LsnubDodecahedron,F76,3,V28;V4;V16
LsnubDodecahedron,F77,3,V29;V5;V17
LsnubDodecahedron,F78,3,V30;V6;V18
LsnubDodecahedron,F79,3,V31;V7;V19
LsnubDodecahedron,F80,3,V32;V8;V21
LsnubDodecahedron,F81,3,V33;V9;V20
LsnubDodecahedron,F82,3,V34;V10;V23
LsnubDodecahedron,F83,3,V35;V11;V22
LsnubDodecahedron,F84,3,V36;V44;V40
LsnubDodecahedron,F85,3,V37;V45;V41
LsnubDodecahedron,F86,3,V38;V46;V42
LsnubDodecahedron,F87,3,V39;V47;V43
LsnubDodecahedron,F88,3,V48;V52;V56
LsnubDodecahedron,F89,3,V49;V53;V57
LsnubDodecahedron,F90,3,V50;V54;V58
LsnubDodecahedron,F91,3,V51;V55;V59
DeltoidalIcositetrahedron,F0,4,V0;V6;V18;V14
DeltoidalIcositetrahedron,F1,4,V0;V14;V22;V8
DeltoidalIcositetrahedron,F2,4,V0;V8;V24;V16
DeltoidalIcositetrahedron,F3,4,V0;V16;V20;V6
DeltoidalIcositetrahedron,F4,4,V1;V9;V23;V15
DeltoidalIcositetrahedron,F5,4,V1;V15;V19;V7
DeltoidalIcositetrahedron,F6,4,V1;V7;V21;V17
DeltoidalIcositetrahedron,F7,4,V1;V17;V25;V9
DeltoidalIcositetrahedron,F8,4,V2;V7;V19;V10
DeltoidalIcositetrahedron,F9,4,V2;V10;V18;V6
DeltoidalIcositetrahedron,F10,4,V2;V6;V20;V11
DeltoidalIcositetrahedron,F11,4,V2;V11;V21;V7
DeltoidalIcositetrahedron,F12,4,V3;V8;V22;V12
DeltoidalIcositetrahedron,F13,4,V3;V12;V23;V9
DeltoidalIcositetrahedron,F14,4,V3;V9;V25;V13
DeltoidalIcositetrahedron,F15,4,V3;V13;V24;V8
DeltoidalIcositetrahedron,F16,4,V4;V10;V19;V15
DeltoidalIcositetrahedron,F17,4,V4;V15;V23;V12
DeltoidalIcositetrahedron,F18,4,V4;V12;V22;V14
DeltoidalIcositetrahedron,F19,4,V4;V14;V18;V10
DeltoidalIcositetrahedron,F20,4,V5;V11;V20;V16
DeltoidalIcositetrahedron,F21,4,V5;V16;V24;V13
DeltoidalIcositetrahedron,F22,4,V5;V13;V25;V17
DeltoidalIcositetrahedron,F23,4,V5;V17;V21;V11
LpentagonalIcositetrahedron,F0,5,V0;V18;V30;V22;V6
LpentagonalIcositetrahedron,F1,5,V0;V8;V34;V16;V18
LpentagonalIcositetrahedron,F2,5,V0;V20;V36;V24;V8
LpentagonalIcositetrahedron,F3,5,V0;V6;V32;V14;V20
LpentagonalIcositetrahedron,F4,5,V1;V19;V33;V23;V7
LpentagonalIcositetrahedron,F5,5,V1;V9;V37;V17;V19
LpentagonalIcositetrahedron,F6,5,V1;V21;V35;V25;V9
LpentagonalIcositetrahedron,F7,5,V1;V7;V31;V15;V21
LpentagonalIcositetrahedron,F8,5,V2;V23;V33;V27;V10
LpentagonalIcositetrahedron,F9,5,V2;V11;V31;V7;V23
LpentagonalIcositetrahedron,F10,5,V2;V22;V30;V26;V11
LpentagonalIcositetrahedron,F11,5,V2;V10;V32;V6;V22
LpentagonalIcositetrahedron,F12,5,V3;V25;V35;V29;V12
LpentagonalIcositetrahedron,F13,5,V3;V13;V37;V9;V25
LpentagonalIcositetrahedron,F14,5,V3;V24;V36;V28;V13
LpentagonalIcositetrahedron,F15,5,V3;V12;V34;V8;V24
LpentagonalIcositetrahedron,F16,5,V4;V29;V35;V21;V15
LpentagonalIcositetrahedron,F17,5,V4;V16;V34;V12;V29
LpentagonalIcositetrahedron,F18,5,V4;V26;V30;V18;V16
LpentagonalIcositetrahedron,F19,5,V4;V15;V31;V11;V26
LpentagonalIcositetrahedron,F20,5,V5;V28;V36;V20;V14
LpentagonalIcositetrahedron,F21,5,V5;V17;V37;V13;V28
LpentagonalIcositetrahedron,F22,5,V5;V27;V33;V19;V17
LpentagonalIcositetrahedron,F23,5,V5;V14;V32;V10;V27
RhombicTriacontahedron,F0,4,V0;V12;V2;V14
RhombicTriacontahedron,F1,4,V0;V14;V10;V26
RhombicTriacontahedron,F2,4,V0;V26;V5;V16
RhombicTriacontahedron,F3,4,V1;V13;V9;V25
RhombicTriacontahedron,F4,4,V1;V25;V4;V17
RhombicTriacontahedron,F5,4,V1;V17;V5;V27
RhombicTriacontahedron,F6,4,V2;V28;V6;V18
RhombicTriacontahedron,F7,4,V2;V18;V7;V30
RhombicTriacontahedron,F8,4,V2;V30;V10;V14
RhombicTriacontahedron,F9,4,V3;V19;V6;V29
RhombicTriacontahedron,F10,4,V3;V29;V9;V13
RhombicTriacontahedron,F11,4,V3;V13;V1;V15
RhombicTriacontahedron,F12,4,V4;V20;V8;V24
RhombicTriacontahedron,F13,4,V4;V24;V0;V16
RhombicTriacontahedron,F14,4,V4;V16;V5;V17
RhombicTriacontahedron,F15,4,V7;V18;V6;V19
RhombicTriacontahedron,F16,4,V7;V19;V3;V31
RhombicTriacontahedron,F17,4,V7;V31;V11;V23
RhombicTriacontahedron,F18,4,V8;V22;V6;V28
RhombicTriacontahedron,F19,4,V8;V28;V2;V12
RhombicTriacontahedron,F20,4,V8;V12;V0;V24
RhombicTriacontahedron,F21,4,V9;V29;V6;V22
RhombicTriacontahedron,F22,4,V9;V22;V8;V20
RhombicTriacontahedron,F23,4,V9;V20;V4;V25
RhombicTriacontahedron,F24,4,V10;V30;V7;V23
RhombicTriacontahedron,F25,4,V10;V23;V11;V21
RhombicTriacontahedron,F26,4,V10;V21;V5;V26
RhombicTriacontahedron,F27,4,V11;V31;V3;V15
RhombicTriacontahedron,F28,4,V11;V15;V1;V27
RhombicTriacontahedron,F29,4,V11;V27;V5;V21
DisdyakisTriacontahedron,F0,3,V18;V0;V8
DisdyakisTriacontahedron,F1,3,V18;V8;V32
DisdyakisTriacontahedron,F2,3,V18;V32;V56
DisdyakisTriacontahedron,F3,3,V18;V56;V40
DisdyakisTriacontahedron,F4,3,V18;V40;V10
DisdyakisTriacontahedron,F5,3,V18;V10;V38
DisdyakisTriacontahedron,F6,3,V18;V38;V54
DisdyakisTriacontahedron,F7,3,V18;V54;V30
DisdyakisTriacontahedron,F8,3,V18;V30;V6
DisdyakisTriacontahedron,F9,3,V18;V6;V0
DisdyakisTriacontahedron,F10,3,V19;V1;V7
DisdyakisTriacontahedron,F11,3,V19;V7;V31
DisdyakisTriacontahedron,F12,3,V19;V31;V55
DisdyakisTriacontahedron,F13,3,V19;V55;V39
DisdyakisTriacontahedron,F14,3,V19;V39;V11
DisdyakisTriacontahedron,F15,3,V19;V11;V41
DisdyakisTriacontahedron,F16,3,V19;V41;V57
DisdyakisTriacontahedron,F17,3,V19;V57;V33
DisdyakisTriacontahedron,F18,3,V19;V33;V9
DisdyakisTriacontahedron,F19,3,V19;V9;V1
DisdyakisTriacontahedron,F20,3,V20;V0;V6
DisdyakisTriacontahedron,F21,3,V20;V6;V34
DisdyakisTriacontahedron,F22,3,V20;V34;V58
DisdyakisTriacontahedron,F23,3,V20;V58;V42
DisdyakisTriacontahedron,F24,3,V20;V42;V12
DisdyakisTriacontahedron,F25,3,V20;V12;V44
DisdyakisTriacontahedron,F26,3,V20;V44;V60
DisdyakisTriacontahedron,F27,3,V20;V60;V36
DisdyakisTriacontahedron,F28,3,V20;V36;V8
DisdyakisTriacontahedron,F29,3,V20;V8;V0
DisdyakisTriacontahedron,F30,3,V21;V1;V9
DisdyakisTriacontahedron,F31,3,V21;V9;V37
DisdyakisTriacontahedron,F32,3,V21;V37;V61
DisdyakisTriacontahedron,F33,3,V21;V61;V45
DisdyakisTriacontahedron,F34,3,V21;V45;V13
DisdyakisTriacontahedron,F35,3,V21;V13;V43
DisdyakisTriacontahedron,F36,3,V21;V43;V59
DisdyakisTriacontahedron,F37,3,V21;V59;V35
DisdyakisTriacontahedron,F38,3,V21;V35;V7
DisdyakisTriacontahedron,F39,3,V21;V7;V1
DisdyakisTriacontahedron,F40,3,V22;V2;V11
DisdyakisTriacontahedron,F41,3,V22;V11;V39
DisdyakisTriacontahedron,F42,3,V22;V39;V55
DisdyakisTriacontahedron,F43,3,V22;V55;V47
DisdyakisTriacontahedron,F44,3,V22;V47;V14
DisdyakisTriacontahedron,F45,3,V22;V14;V46
DisdyakisTriacontahedron,F46,3,V22;V46;V54
DisdyakisTriacontahedron,F47,3,V22;V54;V38
DisdyakisTriacontahedron,F48,3,V22;V38;V10
DisdyakisTriacontahedron,F49,3,V22;V10;V2
DisdyakisTriacontahedron,F50,3,V23;V2;V10
DisdyakisTriacontahedron,F51,3,V23;V10;V40
DisdyakisTriacontahedron,F52,3,V23;V40;V56
DisdyakisTriacontahedron,F53,3,V23;V56;V48
DisdyakisTriacontahedron,F54,3,V23;V48;V15
DisdyakisTriacontahedron,F55,3,V23;V15;V49
DisdyakisTriacontahedron,F56,3,V23;V49;V57
DisdyakisTriacontahedron,F57,3,V23;V57;V41
DisdyakisTriacontahedron,F58,3,V23;V41;V11
DisdyakisTriacontahedron,F59,3,V23;V11;V2
DisdyakisTriacontahedron,F60,3,V24;V3;V12
DisdyakisTriacontahedron,F61,3,V24;V12;V42
DisdyakisTriacontahedron,F62,3,V24;V42;V58
DisdyakisTriacontahedron,F63,3,V24;V58;V50
DisdyakisTriacontahedron,F64,3,V24;V50;V16
DisdyakisTriacontahedron,F65,3,V24;V16;V51
DisdyakisTriacontahedron,F66,3,V24;V51;V59
DisdyakisTriacontahedron,F67,3,V24;V59;V43
DisdyakisTriacontahedron,F68,3,V24;V43;V13
DisdyakisTriacontahedron,F69,3,V24;V13;V3
DisdyakisTriacontahedron,F70,3,V25;V3;V13
DisdyakisTriacontahedron,F71,3,V25;V13;V45
DisdyakisTriacontahedron,F72,3,V25;V45;V61
DisdyakisTriacontahedron,F73,3,V25;V61;V53
DisdyakisTriacontahedron,F74,3,V25;V53;V17
DisdyakisTriacontahedron,F75,3,V25;V17;V52
DisdyakisTriacontahedron,F76,3,V25;V52;V60
DisdyakisTriacontahedron,F77,3,V25;V60;V44
DisdyakisTriacontahedron,F78,3,V25;V44;V12
DisdyakisTriacontahedron,F79,3,V25;V12;V3
DisdyakisTriacontahedron,F80,3,V26;V4;V16
DisdyakisTriacontahedron,F81,3,V26;V16;V50
DisdyakisTriacontahedron,F82,3,V26;V50;V58
DisdyakisTriacontahedron,F83,3,V26;V58;V34
DisdyakisTriacontahedron,F84,3,V26;V34;V6
DisdyakisTriacontahedron,F85,3,V26;V6;V30
DisdyakisTriacontahedron,F86,3,V26;V30;V54
DisdyakisTriacontahedron,F87,3,V26;V54;V46
DisdyakisTriacontahedron,F88,3,V26;V46;V14
DisdyakisTriacontahedron,F89,3,V26;V14;V4
DisdyakisTriacontahedron,F90,3,V27;V4;V14
DisdyakisTriacontahedron,F91,3,V27;V14;V47
DisdyakisTriacontahedron,F92,3,V27;V47;V55
DisdyakisTriacontahedron,F93,3,V27;V55;V31
DisdyakisTriacontahedron,F94,3,V27;V31;V7
DisdyakisTriacontahedron,F95,3,V27;V7;V35
DisdyakisTriacontahedron,F96,3,V27;V35;V59
DisdyakisTriacontahedron,F97,3,V27;V59;V51
DisdyakisTriacontahedron,F98,3,V27;V51;V16
DisdyakisTriacontahedron,F99,3,V27;V16;V4
DisdyakisTriacontahedron,F100,3,V28;V5;V15
DisdyakisTriacontahedron,F101,3,V28;V15;V48
DisdyakisTriacontahedron,F102,3,V28;V48;V56
DisdyakisTriacontahedron,F103,3,V28;V56;V32
DisdyakisTriacontahedron,F104,3,V28;V32;V8
DisdyakisTriacontahedron,F105,3,V28;V8;V36
DisdyakisTriacontahedron,F106,3,V28;V36;V60
DisdyakisTriacontahedron,F107,3,V28;V60;V52
DisdyakisTriacontahedron,F108,3,V28;V52;V17
DisdyakisTriacontahedron,F109,3,V28;V17;V5
DisdyakisTriacontahedron,F110,3,V29;V5;V17
DisdyakisTriacontahedron,F111,3,V29;V17;V53
DisdyakisTriacontahedron,F112,3,V29;V53;V61
DisdyakisTriacontahedron,F113,3,V29;V61;V37
DisdyakisTriacontahedron,F114,3,V29;V37;V9
DisdyakisTriacontahedron,F115,3,V29;V9;V33
DisdyakisTriacontahedron,F116,3,V29;V33;V57
DisdyakisTriacontahedron,F117,3,V29;V57;V49
DisdyakisTriacontahedron,F118,3,V29;V49;V15
DisdyakisTriacontahedron,F119,3,V29;V15;V5
SquarePyramid,F0,4,V0;V3;V1;V2
SquarePyramid,F1,3,V4;V0;V2
